trade_id,strategy,regime,ticker,date,side,entry_price,exit_price,entry_time,exit_time,pnl_pct,pnl_dollars,gross_pnl_pct,total_costs,exit_reason,bars_held
1,Momentum,TRENDING,NVDA,2026-01-20,short,181.26,181.49,2026-01-20T10:32:00+00:00,2026-01-20T10:46:00+00:00,-1.25,-2.27,-0.13,0,stop_loss,0
2,Momentum,TRENDING,NVDA,2026-01-20,long,181.49,181.34,2026-01-20T10:46:00+00:00,2026-01-20T10:55:00+00:00,-1.21,-2.19,-0.08,0,stop_loss,0
3,Momentum,TRENDING,NVDA,2026-01-20,long,181.54,181.52,2026-01-20T11:00:00+00:00,2026-01-20T11:20:00+00:00,-1.14,-2.06,-0.01,0,stop_loss,0
4,Momentum,TRENDING,NVDA,2026-01-20,long,181.86,181.75,2026-01-20T11:26:00+00:00,2026-01-20T11:27:00+00:00,-1.18,-2.15,-0.06,0,stop_loss,0
5,Momentum,TRENDING,NVDA,2026-01-20,short,181.61,181.8,2026-01-20T11:29:00+00:00,2026-01-20T11:39:00+00:00,-1.23,-2.23,-0.1,0,stop_loss,0
6,Momentum,TRENDING,NVDA,2026-01-20,long,181.8,181.62,2026-01-20T11:39:00+00:00,2026-01-20T11:41:00+00:00,-1.22,-2.22,-0.1,0,stop_loss,0
7,Momentum,TRENDING,NVDA,2026-01-20,long,181.8,182.38,2026-01-20T11:54:00+00:00,2026-01-20T12:02:00+00:00,-0.8,-1.46,0.32,0,take_profit,0
8,Momentum,TRENDING,NVDA,2026-01-20,long,182.38,182.11,2026-01-20T12:02:00+00:00,2026-01-20T13:04:00+00:00,-1.27,-2.31,-0.15,0,stop_loss,0
9,Momentum,TRENDING,NVDA,2026-01-20,short,182.11,182.35,2026-01-20T13:04:00+00:00,2026-01-20T13:21:00+00:00,-1.25,-2.28,-0.13,0,stop_loss,0
10,Momentum,TRENDING,NVDA,2026-01-20,long,182.35,182.11,2026-01-20T13:21:00+00:00,2026-01-20T13:29:00+00:00,-1.25,-2.28,-0.13,0,stop_loss,0
11,Momentum,TRENDING,NVDA,2026-01-20,short,182.11,181.98,2026-01-20T13:29:00+00:00,2026-01-20T13:34:00+00:00,-1.05,-1.91,0.07,0,take_profit,0
