trade_id,strategy,regime,ticker,date,side,entry_price,exit_price,entry_time,exit_time,pnl_pct,pnl_dollars,gross_pnl_pct,total_costs,exit_reason,bars_held
1,VWAPMagnet,MIXED,NVDA,2026-01-06,long,189.44,190.48,2026-01-06T14:40:00+00:00,2026-01-06T14:45:00+00:00,0.52,97.66,0.55,0,take_profit,0
2,VWAPMagnet,MIXED,NVDA,2026-01-06,short,191.21,191.88,2026-01-06T14:47:00+00:00,2026-01-06T14:51:00+00:00,-0.38,-73.38,-0.35,0,trailing_stop,0
3,VWAPMagnet,MIXED,NVDA,2026-01-06,short,191.88,191.63,2026-01-06T14:51:00+00:00,2026-01-06T15:13:00+00:00,0.09,18.12,0.13,0,trailing_stop,0
4,VWAPMagnet,MIXED,NVDA,2026-01-06,short,191.63,190.85,2026-01-06T15:13:00+00:00,2026-01-06T15:34:00+00:00,0.37,71.63,0.41,0,take_profit,0
5,VWAPMagnet,MIXED,NVDA,2026-01-06,long,189.97,189.47,2026-01-06T15:46:00+00:00,2026-01-06T15:54:00+00:00,-0.3,-56.34,-0.26,0,stop_loss,0
6,VWAPMagnet,MIXED,NVDA,2026-01-06,long,189.47,189.22,2026-01-06T15:54:00+00:00,2026-01-06T15:55:00+00:00,-0.17,-31.33,-0.13,0,end_of_day,0
7,Pullback,TRENDING,NVDA,2026-01-13,short,185.28,185.21,2026-01-13T10:26:00+00:00,2026-01-13T10:27:00+00:00,0.0,0.77,0.04,0,take_profit,0
8,Pullback,TRENDING,NVDA,2026-01-13,short,185.3,185.25,2026-01-13T10:34:00+00:00,2026-01-13T10:35:00+00:00,-0.01,-1.24,0.03,0,take_profit,0
9,Pullback,TRENDING,NVDA,2026-01-13,long,185.56,185.53,2026-01-13T11:14:00+00:00,2026-01-13T11:16:00+00:00,-0.05,-9.24,-0.02,0,stop_loss,0
10,Pullback,TRENDING,NVDA,2026-01-13,long,185.53,185.6,2026-01-13T11:16:00+00:00,2026-01-13T11:17:00+00:00,0.0,0.76,0.04,0,take_profit,0
11,Pullback,TRENDING,NVDA,2026-01-13,short,185.36,184.83,2026-01-13T11:57:00+00:00,2026-01-13T12:00:00+00:00,0.25,46.77,0.29,0,take_profit,0
12,Pullback,TRENDING,NVDA,2026-01-13,short,184.93,184.94,2026-01-13T12:10:00+00:00,2026-01-13T12:14:00+00:00,-0.04,-7.23,-0.01,0,stop_loss,0
13,Pullback,TRENDING,NVDA,2026-01-13,short,184.94,185.0,2026-01-13T12:14:00+00:00,2026-01-13T12:15:00+00:00,-0.07,-12.23,-0.03,0,stop_loss,0
14,Pullback,TRENDING,NVDA,2026-01-13,short,185.01,184.94,2026-01-13T12:16:00+00:00,2026-01-13T12:27:00+00:00,0.0,0.77,0.04,0,take_profit,0
15,Pullback,TRENDING,NVDA,2026-01-13,short,184.87,184.94,2026-01-13T13:06:00+00:00,2026-01-13T13:10:00+00:00,-0.07,-13.23,-0.04,0,stop_loss,0
16,Pullback,TRENDING,NVDA,2026-01-13,long,185.57,185.69,2026-01-13T13:52:00+00:00,2026-01-13T13:55:00+00:00,0.03,5.76,0.06,0,take_profit,0
17,Pullback,TRENDING,NVDA,2026-01-13,short,184.43,184.62,2026-01-13T14:54:00+00:00,2026-01-13T14:56:00+00:00,-0.14,-25.22,-0.1,0,stop_loss,0
18,Pullback,TRENDING,NVDA,2026-01-13,short,184.14,183.78,2026-01-13T15:15:00+00:00,2026-01-13T15:21:00+00:00,0.16,29.79,0.2,0,take_profit,0
19,Pullback,TRENDING,NVDA,2026-01-13,short,184.06,183.83,2026-01-13T15:23:00+00:00,2026-01-13T15:24:00+00:00,0.09,16.79,0.12,0,take_profit,0
20,Pullback,TRENDING,NVDA,2026-01-14,short,184.21,184.24,2026-01-14T10:56:00+00:00,2026-01-14T10:57:00+00:00,-0.05,-9.21,-0.02,0,stop_loss,0
21,Pullback,TRENDING,NVDA,2026-01-14,short,184.24,184.35,2026-01-14T10:58:00+00:00,2026-01-14T11:11:00+00:00,-0.09,-17.21,-0.06,0,stop_loss,0
22,Pullback,TRENDING,NVDA,2026-01-14,long,184.45,184.46,2026-01-14T11:36:00+00:00,2026-01-14T11:37:00+00:00,-0.03,-5.22,0.01,0,stop_loss,0
23,Pullback,TRENDING,NVDA,2026-01-14,short,184.59,184.64,2026-01-14T13:51:00+00:00,2026-01-14T13:52:00+00:00,-0.06,-11.22,-0.03,0,stop_loss,0
24,Pullback,TRENDING,NVDA,2026-01-14,short,182.76,182.55,2026-01-14T14:49:00+00:00,2026-01-14T14:50:00+00:00,0.08,14.82,0.11,0,take_profit,0
25,VWAPMagnet,MIXED,NVDA,2026-01-15,short,186.55,185.9,2026-01-15T11:14:00+00:00,2026-01-15T12:00:00+00:00,0.31,58.74,0.35,0,take_profit,0
26,VWAPMagnet,MIXED,NVDA,2026-01-15,long,185.4,185.27,2026-01-15T12:14:00+00:00,2026-01-15T12:16:00+00:00,-0.1,-19.24,-0.07,0,stop_loss,0
27,VWAPMagnet,MIXED,NVDA,2026-01-15,long,185.27,184.78,2026-01-15T12:16:00+00:00,2026-01-15T12:25:00+00:00,-0.3,-55.23,-0.26,0,stop_loss,0
28,VWAPMagnet,MIXED,NVDA,2026-01-15,long,184.78,185.91,2026-01-15T12:25:00+00:00,2026-01-15T13:35:00+00:00,0.58,106.76,0.61,0,take_profit,0
29,VWAPMagnet,MIXED,NVDA,2026-01-15,short,186.28,186.52,2026-01-15T13:46:00+00:00,2026-01-15T14:28:00+00:00,-0.16,-30.26,-0.13,0,trailing_stop,0
30,VWAPMagnet,MIXED,NVDA,2026-01-15,short,187.76,188.79,2026-01-15T14:41:00+00:00,2026-01-15T14:44:00+00:00,-0.58,-109.3,-0.55,0,trailing_stop,0
31,VWAPMagnet,MIXED,NVDA,2026-01-15,short,188.79,188.63,2026-01-15T14:44:00+00:00,2026-01-15T15:13:00+00:00,0.05,9.69,0.08,0,trailing_stop,0
32,VWAPMagnet,MIXED,NVDA,2026-01-15,short,188.63,187.53,2026-01-15T15:13:00+00:00,2026-01-15T15:25:00+00:00,0.55,103.7,0.58,0,take_profit,0
33,VWAPMagnet,MIXED,NVDA,2026-01-15,long,186.93,187.5,2026-01-15T15:46:00+00:00,2026-01-15T15:55:00+00:00,0.27,50.72,0.3,0,end_of_day,0
