trade_id,strategy,regime,ticker,date,side,entry_price,exit_price,entry_time,exit_time,pnl_pct,pnl_dollars,gross_pnl_pct,total_costs,exit_reason,bars_held
22,MeanReversion,CHOPPY,TSLA,2026-01-21,short,428.03,429.06,2026-01-21T15:37:00+00:00,2026-01-21T15:42:00+00:00,-0.73,-3.13,-0.24,0,stop_loss,0
23,MeanReversion,CHOPPY,TSLA,2026-01-21,short,429.06,428.5,2026-01-21T15:42:00+00:00,2026-01-21T15:55:00+00:00,-0.36,-1.54,0.13,0,end_of_day,0
24,MeanReversion,CHOPPY,TSLA,2026-01-22,short,438.78,437.86,2026-01-22T15:53:00+00:00,2026-01-22T15:55:00+00:00,-0.27,-1.18,0.21,0,end_of_day,0
25,Rotation,MIXED,TSLA,2026-01-23,short,444.44,448.36,2026-01-23T14:37:00+00:00,2026-01-23T14:51:00+00:00,-1.35,-6.02,-0.88,0,stop_loss,0
26,Rotation,MIXED,TSLA,2026-01-23,long,448.36,446.45,2026-01-23T14:51:00+00:00,2026-01-23T15:17:00+00:00,-0.89,-4.01,-0.42,0,trailing_stop,0
27,Rotation,MIXED,TSLA,2026-01-23,short,446.45,448.6,2026-01-23T15:17:00+00:00,2026-01-23T15:42:00+00:00,-0.95,-4.25,-0.48,0,stop_loss,0
28,Rotation,MIXED,TSLA,2026-01-23,long,448.6,449.55,2026-01-23T15:42:00+00:00,2026-01-23T15:55:00+00:00,-0.26,-1.15,0.21,0,end_of_day,0
29,MeanReversion,CHOPPY,AAPL,2026-01-20,long,251.06,251.11,2026-01-20T15:13:00+00:00,2026-01-20T15:55:00+00:00,-0.8,-2.01,0.02,0,end_of_day,0
30,Rotation,MIXED,AAPL,2026-01-21,short,247.22,248.56,2026-01-21T14:37:00+00:00,2026-01-21T15:45:00+00:00,-1.37,-3.39,-0.54,0,trailing_stop,0
31,MeanReversion,CHOPPY,AAPL,2026-01-23,short,248.14,248.47,2026-01-23T15:39:00+00:00,2026-01-23T15:48:00+00:00,-0.96,-2.39,-0.13,0,stop_loss,0
32,MeanReversion,CHOPPY,AAPL,2026-01-23,short,248.47,248.86,2026-01-23T15:48:00+00:00,2026-01-23T15:51:00+00:00,-0.98,-2.45,-0.16,0,stop_loss,0
33,MeanReversion,CHOPPY,AAPL,2026-01-23,short,248.86,249.2,2026-01-23T15:51:00+00:00,2026-01-23T15:54:00+00:00,-0.96,-2.4,-0.14,0,stop_loss,0
34,MeanReversion,CHOPPY,AAPL,2026-01-23,short,249.2,249.16,2026-01-23T15:54:00+00:00,2026-01-23T15:55:00+00:00,-0.81,-2.02,0.01,0,end_of_day,0
35,Rotation,MIXED,AAPL,2026-01-26,long,249.87,249.42,2026-01-26T11:37:00+00:00,2026-01-26T11:38:00+00:00,-1.0,-2.51,-0.18,0,stop_loss,0
36,Rotation,MIXED,AAPL,2026-01-26,short,249.86,250.81,2026-01-26T14:30:00+00:00,2026-01-26T14:31:00+00:00,-1.2,-3.01,-0.38,0,stop_loss,0
37,Rotation,MIXED,AAPL,2026-01-26,long,252.65,255.11,2026-01-26T14:39:00+00:00,2026-01-26T15:55:00+00:00,0.16,0.4,0.97,0,end_of_day,0
