trade_id,strategy,regime,ticker,date,side,entry_price,exit_price,entry_time,exit_time,pnl_pct,pnl_dollars,gross_pnl_pct,total_costs,exit_reason,bars_held
1,Momentum,TRENDING,NVDA,2026-01-20,long,181.58,181.34,2026-01-20T10:48:00+00:00,2026-01-20T10:55:00+00:00,-1.26,-2.28,-0.13,0,stop_loss,0
2,Momentum,TRENDING,NVDA,2026-01-20,long,182.72,182.11,2026-01-20T12:10:00+00:00,2026-01-20T13:04:00+00:00,-1.45,-2.65,-0.33,0,stop_loss,0
3,Momentum,TRENDING,NVDA,2026-01-21,long,179.65,179.5,2026-01-21T10:38:00+00:00,2026-01-21T10:51:00+00:00,-1.22,-2.19,-0.08,0,stop_loss,0
4,Momentum,TRENDING,NVDA,2026-01-21,short,179.28,179.39,2026-01-21T10:58:00+00:00,2026-01-21T11:27:00+00:00,-1.2,-2.15,-0.06,0,stop_loss,0
5,Momentum,TRENDING,NVDA,2026-01-21,short,178.5,178.94,2026-01-21T11:58:00+00:00,2026-01-21T13:05:00+00:00,-1.39,-2.48,-0.25,0,stop_loss,0
6,Momentum,TRENDING,NVDA,2026-01-21,long,180.4,179.37,2026-01-21T14:13:00+00:00,2026-01-21T14:28:00+00:00,-1.7,-3.07,-0.57,0,stop_loss,0
7,Momentum,TRENDING,NVDA,2026-01-21,long,182.27,183.11,2026-01-21T15:50:00+00:00,2026-01-21T15:55:00+00:00,-0.66,-1.2,0.46,0,end_of_day,0
8,Momentum,TRENDING,NVDA,2026-01-26,long,186.92,187.66,2026-01-26T14:02:00+00:00,2026-01-26T14:30:00+00:00,-0.7,-1.3,0.4,0,take_profit,0
9,Momentum,TRENDING,NVDA,2026-01-26,long,187.66,187.93,2026-01-26T14:30:00+00:00,2026-01-26T14:31:00+00:00,-0.94,-1.77,0.14,0,stop_loss,0
10,Momentum,TRENDING,NVDA,2026-01-26,long,187.93,187.38,2026-01-26T14:31:00+00:00,2026-01-26T14:50:00+00:00,-1.38,-2.59,-0.29,0,stop_loss,0
11,Momentum,TRENDING,NVDA,2026-01-26,short,187.06,187.31,2026-01-26T14:51:00+00:00,2026-01-26T15:55:00+00:00,-1.23,-2.29,-0.13,0,end_of_day,0
