trade_id,strategy,regime,ticker,date,side,entry_price,exit_price,entry_time,exit_time,pnl_pct,pnl_dollars,gross_pnl_pct,total_costs,exit_reason,bars_held
40,MeanReversion,CHOPPY,NVDA,2025-12-29,short,187.77,187.57,2025-12-29T14:43:00+00:00,2025-12-29T14:46:00+00:00,0.07,13.71,0.11,0,take_profit,0
41,MeanReversion,CHOPPY,NVDA,2025-12-29,long,186.52,186.45,2025-12-29T14:54:00+00:00,2025-12-29T15:10:00+00:00,-0.07,-13.26,-0.04,0,trailing_stop,0
42,MeanReversion,CHOPPY,NVDA,2025-12-29,long,186.45,187.08,2025-12-29T15:10:00+00:00,2025-12-29T15:20:00+00:00,0.3,56.73,0.34,0,take_profit,0
43,MeanReversion,CHOPPY,NVDA,2025-12-29,short,187.61,186.97,2025-12-29T15:32:00+00:00,2025-12-29T15:50:00+00:00,0.3,57.22,0.34,0,take_profit,0
44,MeanReversion,CHOPPY,NVDA,2025-12-30,long,187.85,187.49,2025-12-30T14:34:00+00:00,2025-12-30T14:43:00+00:00,-0.23,-42.29,-0.19,0,trailing_stop,0
45,MeanReversion,CHOPPY,NVDA,2025-12-30,long,187.29,187.87,2025-12-30T15:03:00+00:00,2025-12-30T15:52:00+00:00,0.28,51.71,0.31,0,take_profit,0
46,MeanReversion,CHOPPY,NVDA,2025-12-31,short,188.73,188.8,2025-12-31T13:22:00+00:00,2025-12-31T13:25:00+00:00,-0.07,-13.31,-0.04,0,stop_loss,0
47,MeanReversion,CHOPPY,NVDA,2025-12-31,short,189.9,189.85,2025-12-31T14:26:00+00:00,2025-12-31T14:30:00+00:00,-0.01,-1.34,0.03,0,take_profit,0
48,MeanReversion,CHOPPY,NVDA,2025-12-31,short,190.35,189.87,2025-12-31T14:31:00+00:00,2025-12-31T14:33:00+00:00,0.22,41.65,0.25,0,take_profit,0
49,MeanReversion,CHOPPY,NVDA,2025-12-31,long,189.1,188.48,2025-12-31T14:37:00+00:00,2025-12-31T14:45:00+00:00,-0.36,-68.31,-0.33,0,trailing_stop,0
50,MeanReversion,CHOPPY,NVDA,2025-12-31,long,188.48,188.48,2025-12-31T14:45:00+00:00,2025-12-31T15:11:00+00:00,-0.03,-6.31,0,0,trailing_stop,0
51,MeanReversion,CHOPPY,NVDA,2025-12-31,long,188.48,188.35,2025-12-31T15:11:00+00:00,2025-12-31T15:55:00+00:00,-0.1,-19.31,-0.07,0,end_of_day,0
52,Momentum,TRENDING,TSLA,2025-12-15,short,468.95,468.1,2025-12-15T14:19:00+00:00,2025-12-15T14:25:00+00:00,0.15,72.31,0.18,0,take_profit,0
53,MeanReversion,CHOPPY,TSLA,2025-12-17,long,490.9,490.65,2025-12-17T10:58:00+00:00,2025-12-17T11:15:00+00:00,-0.08,-38.19,-0.05,0,trailing_stop,0
54,MeanReversion,CHOPPY,TSLA,2025-12-17,long,490.65,489.51,2025-12-17T11:15:00+00:00,2025-12-17T11:38:00+00:00,-0.26,-127.18,-0.23,0,trailing_stop,0
55,MeanReversion,CHOPPY,TSLA,2025-12-17,long,489.51,488.88,2025-12-17T11:38:00+00:00,2025-12-17T11:46:00+00:00,-0.16,-76.16,-0.13,0,stop_loss,0
56,MeanReversion,CHOPPY,TSLA,2025-12-17,short,492.1,490.5,2025-12-17T12:14:00+00:00,2025-12-17T12:22:00+00:00,0.3,146.79,0.33,0,take_profit,0
57,MeanReversion,CHOPPY,TSLA,2025-12-17,long,488.28,488.1,2025-12-17T13:14:00+00:00,2025-12-17T13:20:00+00:00,-0.06,-31.14,-0.04,0,stop_loss,0
58,MeanReversion,CHOPPY,TSLA,2025-12-17,long,487.36,486.85,2025-12-17T13:54:00+00:00,2025-12-17T14:12:00+00:00,-0.13,-64.11,-0.1,0,trailing_stop,0
59,MeanReversion,CHOPPY,TSLA,2025-12-17,long,486.69,487.91,2025-12-17T14:15:00+00:00,2025-12-17T14:28:00+00:00,0.22,108.88,0.25,0,take_profit,0
60,MeanReversion,CHOPPY,TSLA,2025-12-17,long,488.9,487.91,2025-12-17T14:45:00+00:00,2025-12-17T14:46:00+00:00,-0.23,-112.14,-0.2,0,trailing_stop,0
61,MeanReversion,CHOPPY,TSLA,2025-12-17,long,487.91,486.86,2025-12-17T14:46:00+00:00,2025-12-17T14:48:00+00:00,-0.24,-118.12,-0.22,0,trailing_stop,0
62,MeanReversion,CHOPPY,TSLA,2025-12-17,long,486.86,489.29,2025-12-17T14:48:00+00:00,2025-12-17T14:49:00+00:00,0.47,229.86,0.5,0,trailing_stop,0
63,MeanReversion,CHOPPY,TSLA,2025-12-17,short,492.5,493.64,2025-12-17T14:53:00+00:00,2025-12-17T14:57:00+00:00,-0.26,-127.25,-0.23,0,trailing_stop,0
64,MeanReversion,CHOPPY,TSLA,2025-12-17,short,493.64,490.53,2025-12-17T14:57:00+00:00,2025-12-17T15:04:00+00:00,0.6,297.77,0.63,0,trailing_stop,0
65,MeanReversion,CHOPPY,TSLA,2025-12-17,long,488.2,490.27,2025-12-17T15:25:00+00:00,2025-12-17T15:30:00+00:00,0.4,193.84,0.42,0,take_profit,0
66,MeanReversion,CHOPPY,TSLA,2025-12-17,long,489.13,487.3,2025-12-17T15:32:00+00:00,2025-12-17T15:35:00+00:00,-0.4,-196.13,-0.37,0,trailing_stop,0
67,MeanReversion,CHOPPY,TSLA,2025-12-17,long,487.3,486.54,2025-12-17T15:35:00+00:00,2025-12-17T15:36:00+00:00,-0.18,-89.11,-0.16,0,trailing_stop,0
68,MeanReversion,CHOPPY,TSLA,2025-12-17,long,486.54,486.01,2025-12-17T15:36:00+00:00,2025-12-17T15:39:00+00:00,-0.14,-66.09,-0.11,0,trailing_stop,0
69,MeanReversion,CHOPPY,TSLA,2025-12-17,long,486.01,484.88,2025-12-17T15:39:00+00:00,2025-12-17T15:42:00+00:00,-0.26,-126.07,-0.23,0,trailing_stop,0
70,VWAPMagnet,MIXED,TSLA,2025-12-18,short,476.58,477.4,2025-12-18T13:30:00+00:00,2025-12-18T13:32:00+00:00,-0.2,-94.88,-0.17,0,stop_loss,0
71,VWAPMagnet,MIXED,TSLA,2025-12-18,short,477.4,478.47,2025-12-18T13:32:00+00:00,2025-12-18T13:39:00+00:00,-0.25,-119.9,-0.22,0,stop_loss,0
72,VWAPMagnet,MIXED,TSLA,2025-12-18,short,478.47,479.84,2025-12-18T13:39:00+00:00,2025-12-18T14:30:00+00:00,-0.31,-149.93,-0.29,0,trailing_stop,0
73,VWAPMagnet,MIXED,TSLA,2025-12-18,long,476.48,473.9,2025-12-18T14:33:00+00:00,2025-12-18T14:35:00+00:00,-0.57,-270.84,-0.54,0,trailing_stop,0
74,VWAPMagnet,MIXED,TSLA,2025-12-18,long,473.9,474.37,2025-12-18T14:35:00+00:00,2025-12-18T14:38:00+00:00,0.07,34.18,0.1,0,trailing_stop,0
75,VWAPMagnet,MIXED,TSLA,2025-12-18,long,474.37,475.39,2025-12-18T14:38:00+00:00,2025-12-18T14:39:00+00:00,0.19,89.17,0.22,0,trailing_stop,0
76,VWAPMagnet,MIXED,TSLA,2025-12-18,long,475.39,477.55,2025-12-18T14:39:00+00:00,2025-12-18T14:42:00+00:00,0.43,203.13,0.45,0,take_profit,0
77,VWAPMagnet,MIXED,TSLA,2025-12-18,short,480.19,482.58,2025-12-18T14:53:00+00:00,2025-12-18T15:00:00+00:00,-0.52,-251.98,-0.5,0,trailing_stop,0
78,VWAPMagnet,MIXED,TSLA,2025-12-18,short,482.58,479.36,2025-12-18T15:00:00+00:00,2025-12-18T15:14:00+00:00,0.64,309.02,0.67,0,take_profit,0
79,VWAPMagnet,MIXED,TSLA,2025-12-18,short,480.83,482.99,2025-12-18T15:23:00+00:00,2025-12-18T15:27:00+00:00,-0.48,-228.99,-0.45,0,trailing_stop,0
80,VWAPMagnet,MIXED,TSLA,2025-12-18,short,482.99,484.87,2025-12-18T15:27:00+00:00,2025-12-18T15:31:00+00:00,-0.42,-201.04,-0.39,0,trailing_stop,0
81,VWAPMagnet,MIXED,TSLA,2025-12-18,short,484.87,485.16,2025-12-18T15:31:00+00:00,2025-12-18T15:55:00+00:00,-0.09,-42.06,-0.06,0,end_of_day,0
82,VWAPMagnet,MIXED,TSLA,2025-12-19,long,485.43,483.78,2025-12-19T14:32:00+00:00,2025-12-19T14:35:00+00:00,-0.37,-178.05,-0.34,0,trailing_stop,0
83,VWAPMagnet,MIXED,TSLA,2025-12-19,long,483.78,483.07,2025-12-19T14:35:00+00:00,2025-12-19T14:40:00+00:00,-0.17,-84.03,-0.15,0,trailing_stop,0
84,VWAPMagnet,MIXED,TSLA,2025-12-19,long,483.07,485.56,2025-12-19T14:40:00+00:00,2025-12-19T14:44:00+00:00,0.49,235.95,0.52,0,trailing_stop,0
85,VWAPMagnet,MIXED,TSLA,2025-12-19,long,485.56,483.46,2025-12-19T14:44:00+00:00,2025-12-19T14:46:00+00:00,-0.46,-223.05,-0.43,0,trailing_stop,0
86,VWAPMagnet,MIXED,TSLA,2025-12-19,long,483.46,482.62,2025-12-19T14:46:00+00:00,2025-12-19T14:53:00+00:00,-0.2,-97.02,-0.17,0,trailing_stop,0
87,VWAPMagnet,MIXED,TSLA,2025-12-19,long,482.62,484.23,2025-12-19T14:53:00+00:00,2025-12-19T15:03:00+00:00,0.31,147.97,0.33,0,trailing_stop,0
88,VWAPMagnet,MIXED,TSLA,2025-12-19,long,484.23,481.69,2025-12-19T15:03:00+00:00,2025-12-19T15:16:00+00:00,-0.55,-266.51,-0.52,0,trailing_stop,0
89,VWAPMagnet,MIXED,TSLA,2025-12-19,long,481.69,481.06,2025-12-19T15:16:00+00:00,2025-12-19T15:25:00+00:00,-0.16,-76.48,-0.13,0,trailing_stop,0
90,VWAPMagnet,MIXED,TSLA,2025-12-19,long,481.06,480.06,2025-12-19T15:25:00+00:00,2025-12-19T15:39:00+00:00,-0.23,-112.96,-0.21,0,trailing_stop,0
91,VWAPMagnet,MIXED,TSLA,2025-12-19,long,480.06,478.06,2025-12-19T15:39:00+00:00,2025-12-19T15:48:00+00:00,-0.44,-212.92,-0.42,0,trailing_stop,0
92,VWAPMagnet,MIXED,TSLA,2025-12-19,long,478.06,478.48,2025-12-19T15:48:00+00:00,2025-12-19T15:55:00+00:00,0.06,29.09,0.09,0,end_of_day,0
93,MeanReversion,CHOPPY,TSLA,2025-12-22,short,489.3,489.81,2025-12-22T14:27:00+00:00,2025-12-22T14:29:00+00:00,-0.13,-64.17,-0.1,0,stop_loss,0
94,MeanReversion,CHOPPY,TSLA,2025-12-22,short,494.22,493.87,2025-12-22T14:31:00+00:00,2025-12-22T14:32:00+00:00,0.04,21.73,0.07,0,trailing_stop,0
95,MeanReversion,CHOPPY,TSLA,2025-12-22,short,493.87,496.25,2025-12-22T14:32:00+00:00,2025-12-22T14:33:00+00:00,-0.51,-251.29,-0.48,0,trailing_stop,0
96,MeanReversion,CHOPPY,TSLA,2025-12-22,short,496.25,494.54,2025-12-22T14:33:00+00:00,2025-12-22T14:34:00+00:00,0.32,157.7,0.34,0,trailing_stop,0
97,MeanReversion,CHOPPY,TSLA,2025-12-22,short,494.54,495.28,2025-12-22T14:34:00+00:00,2025-12-22T14:38:00+00:00,-0.18,-87.29,-0.15,0,trailing_stop,0
98,MeanReversion,CHOPPY,TSLA,2025-12-22,long,489.33,488.56,2025-12-22T15:44:00+00:00,2025-12-22T15:47:00+00:00,-0.18,-90.15,-0.16,0,trailing_stop,0
99,MeanReversion,CHOPPY,TSLA,2025-12-22,long,488.56,491.05,2025-12-22T15:47:00+00:00,2025-12-22T15:55:00+00:00,0.48,235.82,0.51,0,end_of_day,0
100,MeanReversion,CHOPPY,TSLA,2025-12-23,long,487.95,489.19,2025-12-23T14:33:00+00:00,2025-12-23T14:36:00+00:00,0.23,110.85,0.25,0,take_profit,0
101,MeanReversion,CHOPPY,TSLA,2025-12-23,long,486.14,488.0,2025-12-23T14:38:00+00:00,2025-12-23T14:44:00+00:00,0.35,172.39,0.38,0,trailing_stop,0
102,MeanReversion,CHOPPY,TSLA,2025-12-23,long,486.78,488.99,2025-12-23T14:46:00+00:00,2025-12-23T14:48:00+00:00,0.43,207.87,0.45,0,trailing_stop,0
103,MeanReversion,CHOPPY,TSLA,2025-12-23,short,490.37,489.3,2025-12-23T14:52:00+00:00,2025-12-23T14:53:00+00:00,0.19,93.83,0.22,0,take_profit,0
104,MeanReversion,CHOPPY,TSLA,2025-12-23,long,487.27,486.69,2025-12-23T14:56:00+00:00,2025-12-23T15:00:00+00:00,-0.14,-70.61,-0.12,0,trailing_stop,0
105,MeanReversion,CHOPPY,TSLA,2025-12-23,long,486.69,485.56,2025-12-23T15:00:00+00:00,2025-12-23T15:03:00+00:00,-0.26,-126.59,-0.23,0,trailing_stop,0
106,MeanReversion,CHOPPY,TSLA,2025-12-23,long,485.56,486.11,2025-12-23T15:03:00+00:00,2025-12-23T15:11:00+00:00,0.09,41.92,0.11,0,trailing_stop,0
107,MeanReversion,CHOPPY,TSLA,2025-12-23,long,486.11,488.0,2025-12-23T15:11:00+00:00,2025-12-23T15:20:00+00:00,0.36,175.89,0.39,0,take_profit,0
108,MeanReversion,CHOPPY,TSLA,2025-12-23,long,486.23,487.71,2025-12-23T15:31:00+00:00,2025-12-23T15:35:00+00:00,0.28,134.89,0.3,0,take_profit,0
109,VWAPMagnet,MIXED,TSLA,2025-12-24,long,486.21,483.66,2025-12-24T14:32:00+00:00,2025-12-24T14:35:00+00:00,-0.55,-268.56,-0.53,0,trailing_stop,0
110,VWAPMagnet,MIXED,TSLA,2025-12-24,long,483.66,481.6,2025-12-24T14:35:00+00:00,2025-12-24T14:40:00+00:00,-0.45,-219.01,-0.43,0,trailing_stop,0
111,VWAPMagnet,MIXED,TSLA,2025-12-24,long,481.6,480.53,2025-12-24T14:40:00+00:00,2025-12-24T14:43:00+00:00,-0.25,-119.97,-0.22,0,trailing_stop,0
112,VWAPMagnet,MIXED,TSLA,2025-12-24,long,480.53,480.12,2025-12-24T14:43:00+00:00,2025-12-24T14:46:00+00:00,-0.11,-53.96,-0.09,0,trailing_stop,0
113,VWAPMagnet,MIXED,TSLA,2025-12-24,long,480.12,479.94,2025-12-24T14:46:00+00:00,2025-12-24T14:58:00+00:00,-0.06,-30.95,-0.04,0,trailing_stop,0
114,VWAPMagnet,MIXED,TSLA,2025-12-24,long,479.94,478.96,2025-12-24T14:58:00+00:00,2025-12-24T15:14:00+00:00,-0.23,-110.94,-0.2,0,trailing_stop,0
115,VWAPMagnet,MIXED,TSLA,2025-12-24,long,478.96,478.2,2025-12-24T15:14:00+00:00,2025-12-24T15:25:00+00:00,-0.19,-88.92,-0.16,0,trailing_stop,0
116,VWAPMagnet,MIXED,TSLA,2025-12-24,long,478.2,477.37,2025-12-24T15:25:00+00:00,2025-12-24T15:29:00+00:00,-0.2,-95.9,-0.17,0,stop_loss,0
117,VWAPMagnet,MIXED,TSLA,2025-12-24,long,477.37,479.19,2025-12-24T15:29:00+00:00,2025-12-24T15:55:00+00:00,0.35,169.09,0.38,0,end_of_day,0
118,Momentum,TRENDING,TSLA,2025-12-29,long,470.0,469.6,2025-12-29T12:20:00+00:00,2025-12-29T13:01:00+00:00,-0.11,-52.72,-0.09,0,stop_loss,0
119,MeanReversion,CHOPPY,TSLA,2025-12-30,long,461.16,460.22,2025-12-30T14:29:00+00:00,2025-12-30T14:30:00+00:00,-0.23,-106.51,-0.2,0,trailing_stop,0
120,MeanReversion,CHOPPY,TSLA,2025-12-30,short,459.03,460.37,2025-12-30T15:03:00+00:00,2025-12-30T15:08:00+00:00,-0.32,-146.48,-0.29,0,trailing_stop,0
121,MeanReversion,CHOPPY,TSLA,2025-12-30,short,460.37,458.84,2025-12-30T15:08:00+00:00,2025-12-30T15:15:00+00:00,0.31,140.51,0.33,0,trailing_stop,0
122,MeanReversion,CHOPPY,TSLA,2025-12-30,short,459.69,460.75,2025-12-30T15:21:00+00:00,2025-12-30T15:42:00+00:00,-0.26,-118.5,-0.23,0,trailing_stop,0
123,MeanReversion,CHOPPY,TSLA,2025-12-30,short,460.75,461.45,2025-12-30T15:42:00+00:00,2025-12-30T15:55:00+00:00,-0.18,-82.52,-0.15,0,end_of_day,0
124,MeanReversion,CHOPPY,TSLA,2025-12-31,long,452.99,453.31,2025-12-31T15:11:00+00:00,2025-12-31T15:18:00+00:00,0.04,19.66,0.07,0,trailing_stop,0
