trade_id,strategy,regime,ticker,date,side,entry_price,exit_price,entry_time,exit_time,pnl_pct,pnl_dollars,gross_pnl_pct,total_costs,exit_reason,bars_held
48,VWAPMagnet,MIXED,TSLA,2026-01-23,long,446.6,447.6,2026-01-23T13:55:00+00:00,2026-01-23T14:30:00+00:00,0.2,87.8,0.22,0,take_profit,0
49,VWAPMagnet,MIXED,TSLA,2026-01-23,long,445.46,444.44,2026-01-23T14:31:00+00:00,2026-01-23T14:37:00+00:00,-0.26,-114.65,-0.23,0,trailing_stop,0
50,VWAPMagnet,MIXED,TSLA,2026-01-23,long,444.44,446.34,2026-01-23T14:37:00+00:00,2026-01-23T14:45:00+00:00,0.4,177.84,0.43,0,take_profit,0
51,VWAPMagnet,MIXED,TSLA,2026-01-23,long,444.59,446.86,2026-01-23T14:46:00+00:00,2026-01-23T14:49:00+00:00,0.48,214.83,0.51,0,take_profit,0
52,VWAPMagnet,MIXED,TSLA,2026-01-23,short,448.36,448.85,2026-01-23T14:51:00+00:00,2026-01-23T14:56:00+00:00,-0.14,-61.23,-0.11,0,trailing_stop,0
53,VWAPMagnet,MIXED,TSLA,2026-01-23,short,448.85,450.59,2026-01-23T14:56:00+00:00,2026-01-23T15:00:00+00:00,-0.41,-186.26,-0.39,0,trailing_stop,0
54,VWAPMagnet,MIXED,TSLA,2026-01-23,short,450.59,446.76,2026-01-23T15:00:00+00:00,2026-01-23T15:16:00+00:00,0.82,370.26,0.85,0,take_profit,0
55,VWAPMagnet,MIXED,TSLA,2026-01-23,short,449.39,450.75,2026-01-23T15:46:00+00:00,2026-01-23T15:54:00+00:00,-0.33,-148.27,-0.3,0,stop_loss,0
56,VWAPMagnet,MIXED,TSLA,2026-01-23,short,450.75,449.55,2026-01-23T15:54:00+00:00,2026-01-23T15:55:00+00:00,0.24,107.73,0.27,0,end_of_day,0
57,Momentum,TRENDING,TSLA,2026-01-26,short,438.1,439.62,2026-01-26T15:11:00+00:00,2026-01-26T15:13:00+00:00,-0.37,-164.01,-0.35,0,stop_loss,0
58,MeanReversion,CHOPPY,TSLA,2026-01-27,long,434.8,433.56,2026-01-27T14:32:00+00:00,2026-01-27T14:34:00+00:00,-0.31,-135.9,-0.29,0,trailing_stop,0
59,MeanReversion,CHOPPY,TSLA,2026-01-27,short,435.89,435.81,2026-01-27T15:03:00+00:00,2026-01-27T15:24:00+00:00,-0.01,-3.94,0.02,0,trailing_stop,0
60,MeanReversion,CHOPPY,TSLA,2026-01-27,short,435.81,434.53,2026-01-27T15:24:00+00:00,2026-01-27T15:55:00+00:00,0.27,116.07,0.29,0,end_of_day,0
