trade_id,strategy,regime,ticker,date,side,entry_price,exit_price,entry_time,exit_time,pnl_pct,pnl_dollars,gross_pnl_pct,total_costs,exit_reason,bars_held
1,Pullback,TRENDING,NVDA,2026-01-20,long,181.42,182.38,2026-01-20T10:30:00+00:00,2026-01-20T12:02:00+00:00,-0.6,-1.08,0.53,0,take_profit,0
2,Pullback,TRENDING,NVDA,2026-01-20,long,182.38,181.67,2026-01-20T12:02:00+00:00,2026-01-20T13:33:00+00:00,-1.51,-2.75,-0.39,0,stop_loss,0
3,Pullback,TRENDING,NVDA,2026-01-20,short,181.82,180.89,2026-01-20T13:35:00+00:00,2026-01-20T14:32:00+00:00,-0.61,-1.11,0.51,0,take_profit,0
4,Pullback,TRENDING,NVDA,2026-01-20,long,181.5,180.47,2026-01-20T15:36:00+00:00,2026-01-20T15:55:00+00:00,-1.69,-3.07,-0.56,0,end_of_day,0
5,Pullback,TRENDING,NVDA,2026-01-21,long,179.55,179.36,2026-01-21T10:32:00+00:00,2026-01-21T10:57:00+00:00,-1.24,-2.23,-0.11,0,stop_loss,0
6,Pullback,TRENDING,NVDA,2026-01-21,short,179.36,180.03,2026-01-21T10:57:00+00:00,2026-01-21T11:31:00+00:00,-1.51,-2.71,-0.37,0,stop_loss,0
7,Pullback,TRENDING,NVDA,2026-01-21,long,179.62,179.27,2026-01-21T11:34:00+00:00,2026-01-21T11:41:00+00:00,-1.33,-2.39,-0.19,0,stop_loss,0
8,Pullback,TRENDING,NVDA,2026-01-21,short,178.9,179.11,2026-01-21T11:52:00+00:00,2026-01-21T14:04:00+00:00,-1.26,-2.25,-0.12,0,stop_loss,0
9,Pullback,TRENDING,NVDA,2026-01-21,long,179.67,179.56,2026-01-21T14:10:00+00:00,2026-01-21T14:30:00+00:00,-1.2,-2.15,-0.06,0,trailing_stop,0
10,Pullback,TRENDING,NVDA,2026-01-21,short,179.56,180.53,2026-01-21T14:30:00+00:00,2026-01-21T14:52:00+00:00,-1.68,-3.01,-0.54,0,trailing_stop,0
11,Pullback,TRENDING,NVDA,2026-01-21,long,181.22,182.63,2026-01-21T15:42:00+00:00,2026-01-21T15:51:00+00:00,-0.35,-0.63,0.78,0,take_profit,0
12,Pullback,TRENDING,NVDA,2026-01-21,long,182.63,183.11,2026-01-21T15:51:00+00:00,2026-01-21T15:55:00+00:00,-0.86,-1.56,0.26,0,end_of_day,0
13,Pullback,TRENDING,NVDA,2026-01-22,short,184.9,185.16,2026-01-22T10:31:00+00:00,2026-01-22T11:10:00+00:00,-1.25,-2.3,-0.14,0,stop_loss,0
14,Pullback,TRENDING,NVDA,2026-01-22,short,184.8,185.04,2026-01-22T11:25:00+00:00,2026-01-22T12:21:00+00:00,-1.23,-2.28,-0.13,0,stop_loss,0
15,Pullback,TRENDING,NVDA,2026-01-22,long,185.04,184.78,2026-01-22T12:21:00+00:00,2026-01-22T12:30:00+00:00,-1.24,-2.3,-0.14,0,stop_loss,0
16,Pullback,TRENDING,NVDA,2026-01-22,short,184.71,184.92,2026-01-22T13:09:00+00:00,2026-01-22T14:27:00+00:00,-1.22,-2.25,-0.11,0,stop_loss,0
17,Pullback,TRENDING,NVDA,2026-01-22,long,185.14,184.57,2026-01-22T14:31:00+00:00,2026-01-22T14:35:00+00:00,-1.41,-2.61,-0.31,0,stop_loss,0
18,Pullback,TRENDING,NVDA,2026-01-22,short,184.24,185.08,2026-01-22T14:36:00+00:00,2026-01-22T15:55:00+00:00,-1.56,-2.88,-0.46,0,end_of_day,0
19,Pullback,TRENDING,NVDA,2026-01-26,long,186.4,186.33,2026-01-26T10:32:00+00:00,2026-01-26T10:39:00+00:00,-1.13,-2.11,-0.04,0,stop_loss,0
20,Pullback,TRENDING,NVDA,2026-01-26,long,186.33,186.07,2026-01-26T10:39:00+00:00,2026-01-26T11:11:00+00:00,-1.24,-2.3,-0.14,0,stop_loss,0
21,Pullback,TRENDING,NVDA,2026-01-26,short,186.14,186.29,2026-01-26T11:16:00+00:00,2026-01-26T11:39:00+00:00,-1.18,-2.19,-0.08,0,stop_loss,0
22,Pullback,TRENDING,NVDA,2026-01-26,long,186.46,186.17,2026-01-26T12:16:00+00:00,2026-01-26T12:22:00+00:00,-1.25,-2.33,-0.16,0,stop_loss,0
23,Pullback,TRENDING,NVDA,2026-01-26,long,186.7,187.07,2026-01-26T13:56:00+00:00,2026-01-26T14:27:00+00:00,-0.9,-1.67,0.2,0,take_profit,0
24,Pullback,TRENDING,NVDA,2026-01-26,long,187.07,187.66,2026-01-26T14:27:00+00:00,2026-01-26T14:30:00+00:00,-0.78,-1.45,0.32,0,take_profit,0
25,Pullback,TRENDING,NVDA,2026-01-26,long,187.66,187.06,2026-01-26T14:30:00+00:00,2026-01-26T14:51:00+00:00,-1.41,-2.64,-0.32,0,trailing_stop,0
26,Pullback,TRENDING,NVDA,2026-01-26,short,187.06,187.31,2026-01-26T14:51:00+00:00,2026-01-26T15:55:00+00:00,-1.23,-2.29,-0.13,0,end_of_day,0
