trade_id,strategy,regime,ticker,date,side,entry_price,exit_price,entry_time,exit_time,pnl_pct,pnl_dollars,gross_pnl_pct,total_costs,exit_reason,bars_held
34,MeanReversion,CHOPPY,NVDA,2026-01-08,long,185.97,185.7,2026-01-08T15:49:00+00:00,2026-01-08T15:52:00+00:00,-0.18,-33.25,-0.15,0,trailing_stop,0
35,MeanReversion,CHOPPY,NVDA,2026-01-08,long,185.7,185.28,2026-01-08T15:52:00+00:00,2026-01-08T15:55:00+00:00,-0.26,-48.24,-0.23,0,end_of_day,0
36,MeanReversion,CHOPPY,NVDA,2026-01-12,short,184.62,184.91,2026-01-12T14:31:00+00:00,2026-01-12T14:34:00+00:00,-0.19,-35.22,-0.16,0,trailing_stop,0
37,MeanReversion,CHOPPY,NVDA,2026-01-12,long,184.11,184.33,2026-01-12T15:32:00+00:00,2026-01-12T15:55:00+00:00,0.09,15.79,0.12,0,end_of_day,0
38,Momentum,TRENDING,NVDA,2026-01-13,short,185.2,185.36,2026-01-13T11:44:00+00:00,2026-01-13T11:56:00+00:00,-0.12,-22.23,-0.09,0,stop_loss,0
39,Momentum,TRENDING,NVDA,2026-01-13,long,185.36,185.24,2026-01-13T11:56:00+00:00,2026-01-13T11:59:00+00:00,-0.1,-18.24,-0.06,0,stop_loss,0
40,Momentum,TRENDING,NVDA,2026-01-13,long,185.0,184.77,2026-01-13T12:15:00+00:00,2026-01-13T12:54:00+00:00,-0.16,-29.23,-0.12,0,stop_loss,0
41,Momentum,TRENDING,NVDA,2026-01-13,long,184.81,184.31,2026-01-13T14:53:00+00:00,2026-01-13T15:00:00+00:00,-0.3,-56.22,-0.27,0,stop_loss,0
42,Momentum,TRENDING,NVDA,2026-01-14,short,184.11,184.24,2026-01-14T10:49:00+00:00,2026-01-14T10:57:00+00:00,-0.1,-19.21,-0.07,0,stop_loss,0
43,Momentum,TRENDING,NVDA,2026-01-14,short,181.58,182.23,2026-01-14T14:58:00+00:00,2026-01-14T15:14:00+00:00,-0.39,-71.16,-0.36,0,stop_loss,0
44,VWAPMagnet,MIXED,NVDA,2026-01-15,short,186.55,185.9,2026-01-15T11:14:00+00:00,2026-01-15T12:00:00+00:00,0.31,58.74,0.35,0,take_profit,0
45,VWAPMagnet,MIXED,NVDA,2026-01-15,long,185.4,185.27,2026-01-15T12:14:00+00:00,2026-01-15T12:16:00+00:00,-0.1,-19.24,-0.07,0,stop_loss,0
46,VWAPMagnet,MIXED,NVDA,2026-01-15,long,185.27,184.78,2026-01-15T12:16:00+00:00,2026-01-15T12:25:00+00:00,-0.3,-55.23,-0.26,0,stop_loss,0
47,VWAPMagnet,MIXED,NVDA,2026-01-15,long,184.78,185.91,2026-01-15T12:25:00+00:00,2026-01-15T13:35:00+00:00,0.58,106.76,0.61,0,take_profit,0
48,VWAPMagnet,MIXED,NVDA,2026-01-15,short,186.28,186.52,2026-01-15T13:46:00+00:00,2026-01-15T14:28:00+00:00,-0.16,-30.26,-0.13,0,trailing_stop,0
49,VWAPMagnet,MIXED,NVDA,2026-01-15,short,187.76,188.79,2026-01-15T14:41:00+00:00,2026-01-15T14:44:00+00:00,-0.58,-109.3,-0.55,0,trailing_stop,0
50,VWAPMagnet,MIXED,NVDA,2026-01-15,short,188.79,188.63,2026-01-15T14:44:00+00:00,2026-01-15T15:13:00+00:00,0.05,9.69,0.08,0,trailing_stop,0
51,VWAPMagnet,MIXED,NVDA,2026-01-15,short,188.63,187.53,2026-01-15T15:13:00+00:00,2026-01-15T15:25:00+00:00,0.55,103.7,0.58,0,take_profit,0
52,VWAPMagnet,MIXED,NVDA,2026-01-15,long,186.93,187.5,2026-01-15T15:46:00+00:00,2026-01-15T15:55:00+00:00,0.27,50.72,0.3,0,end_of_day,0
53,Momentum,TRENDING,TSLA,2026-01-06,short,450.0,448.05,2026-01-06T11:04:00+00:00,2026-01-06T11:24:00+00:00,0.41,182.75,0.43,0,take_profit,0
54,Momentum,TRENDING,TSLA,2026-01-06,short,437.05,439.29,2026-01-06T14:55:00+00:00,2026-01-06T15:23:00+00:00,-0.54,-235.99,-0.51,0,stop_loss,0
55,Momentum,TRENDING,TSLA,2026-01-07,short,431.68,432.38,2026-01-07T11:10:00+00:00,2026-01-07T11:12:00+00:00,-0.19,-81.86,-0.16,0,stop_loss,0
56,MeanReversion,MIXED,TSLA,2026-01-08,short,433.06,434.2,2026-01-08T15:09:00+00:00,2026-01-08T15:24:00+00:00,-0.29,-126.39,-0.26,0,trailing_stop,0
57,MeanReversion,MIXED,TSLA,2026-01-08,short,434.2,434.18,2026-01-08T15:24:00+00:00,2026-01-08T15:41:00+00:00,-0.02,-9.41,0.01,0,trailing_stop,0
58,MeanReversion,MIXED,TSLA,2026-01-08,short,434.18,433.3,2026-01-08T15:41:00+00:00,2026-01-08T15:55:00+00:00,0.18,76.1,0.2,0,end_of_day,0
59,Momentum,TRENDING,TSLA,2026-01-12,long,440.8,439.31,2026-01-12T14:28:00+00:00,2026-01-12T14:30:00+00:00,-0.37,-161.04,-0.34,0,stop_loss,0
60,Momentum,TRENDING,TSLA,2026-01-12,short,439.31,440.69,2026-01-12T14:30:00+00:00,2026-01-12T14:32:00+00:00,-0.34,-150.04,-0.31,0,stop_loss,0
61,Momentum,TRENDING,TSLA,2026-01-12,long,442.62,448.44,2026-01-12T14:33:00+00:00,2026-01-12T14:50:00+00:00,1.29,569.83,1.31,0,take_profit,0
62,MeanReversion,CHOPPY,TSLA,2026-01-14,long,442.89,439.89,2026-01-14T14:29:00+00:00,2026-01-14T14:30:00+00:00,-0.7,-312.07,-0.68,0,trailing_stop,0
63,MeanReversion,CHOPPY,TSLA,2026-01-14,long,439.89,440.34,2026-01-14T14:30:00+00:00,2026-01-14T14:32:00+00:00,0.07,32.96,0.1,0,trailing_stop,0
64,MeanReversion,CHOPPY,TSLA,2026-01-14,long,438.8,437.77,2026-01-14T14:58:00+00:00,2026-01-14T15:00:00+00:00,-0.26,-115.0,-0.23,0,trailing_stop,0
65,MeanReversion,CHOPPY,TSLA,2026-01-14,short,441.65,442.98,2026-01-14T15:11:00+00:00,2026-01-14T15:13:00+00:00,-0.33,-145.09,-0.3,0,trailing_stop,0
66,MeanReversion,CHOPPY,TSLA,2026-01-14,short,442.98,440.1,2026-01-14T15:13:00+00:00,2026-01-14T15:29:00+00:00,0.62,275.92,0.65,0,take_profit,0
67,MeanReversion,CHOPPY,TSLA,2026-01-14,long,439.22,438.46,2026-01-14T15:30:00+00:00,2026-01-14T15:41:00+00:00,-0.2,-88.01,-0.17,0,trailing_stop,0
68,MeanReversion,CHOPPY,TSLA,2026-01-15,short,444.64,443.21,2026-01-15T14:33:00+00:00,2026-01-15T14:34:00+00:00,0.29,130.87,0.32,0,trailing_stop,0
69,MeanReversion,CHOPPY,TSLA,2026-01-15,long,441.06,440.12,2026-01-15T15:02:00+00:00,2026-01-15T15:07:00+00:00,-0.24,-106.05,-0.21,0,trailing_stop,0
70,MeanReversion,CHOPPY,TSLA,2026-01-15,long,440.12,442.42,2026-01-15T15:07:00+00:00,2026-01-15T15:11:00+00:00,0.5,217.93,0.52,0,take_profit,0
71,MeanReversion,CHOPPY,TSLA,2026-01-15,short,445.14,444.98,2026-01-15T15:22:00+00:00,2026-01-15T15:35:00+00:00,0.01,3.85,0.04,0,trailing_stop,0
72,MeanReversion,CHOPPY,TSLA,2026-01-15,short,444.98,443.02,2026-01-15T15:35:00+00:00,2026-01-15T15:48:00+00:00,0.41,183.87,0.44,0,take_profit,0
